kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr,label
1161949,K04920.01,,FALSE POSITIVE,FALSE POSITIVE,,473.95103,330.6,11.778,3.32,1.2827,341.0,9.6,0
12735830,K03311.01,Kepler-1465 b,CONFIRMED,CANDIDATE,1.0,31.827649,520.0,1.639,4.98,0.1939,668.0,16.4,1
11775507,K06245.03,,FALSE POSITIVE,FALSE POSITIVE,0.174,276.32360146,81.3,9.8964,1.21,0.8434,352.0,4.6,0
9673173,K07222.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,21.294733865,123177.0,7.60143,71.55,0.1524,771.0,2674.6,0
8013439,K02352.03,Kepler-381 d,CONFIRMED,CANDIDATE,1.0,8.2562857,37.3,2.0378,1.49,0.085,1387.0,18.2,1
2708221,K04352.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.8912501,731.0,7.648,23.5,0.0274,1159.0,31.6,0
8689031,K00920.01,Kepler-726 b,CONFIRMED,CANDIDATE,1.0,21.80451611,1144.9,3.4097,2.6,0.1406,543.0,49.9,1
10208477,K05778.01,,FALSE POSITIVE,FALSE POSITIVE,,454.244158,241.0,3.399,2.93,1.1956,356.0,9.9,0
6778019,K02953.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.945825494,104.7,1.8496,1.14,0.0199,1989.0,22.1,0
5807769,K02614.01,Kepler-1289 b,CONFIRMED,CANDIDATE,0.999,7.99022379,165.9,3.273,1.97,0.0785,1113.0,17.6,1
6019872,K03942.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.485898163,224.6,2.446,14.96,0.0226,1272.0,32.8,0
2581191,K02203.02,,FALSE POSITIVE,FALSE POSITIVE,,172.178768,501.0,1.19,2.29,0.621,349.0,4.7,0
9577855,K04522.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,2.21030572,92.0,2.492,1.06,0.0347,1572.0,11.4,0
9097120,K00927.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,23.899634407,20953.1,3.81881,44.04,0.162,652.0,547.8,0
5481148,K02701.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,22.023514,1670.0,1.932,4.79,0.1531,639.0,10.2,0
11560397,K08056.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.527673051,28.3,1.631,1.43,0.0143,4056.0,13.5,0
6207053,K06675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.604755462,334.5,1.3741,1.29,0.013,1598.0,40.3,0
8043721,K04812.01,,FALSE POSITIVE,FALSE POSITIVE,0.216,0.77957913,70.4,2.457,0.71,0.0163,1819.0,11.1,0
5709725,K00555.01,Kepler-598 b,CONFIRMED,CANDIDATE,1.0,3.701765401,288.3,2.6061,1.63,0.0438,1050.0,35.9,1
10538176,K01301.01,Kepler-284 b,CONFIRMED,CANDIDATE,1.0,12.69905011,797.4,2.9899,2.62,0.1019,686.0,30.4,1
4571004,K04355.01,,FALSE POSITIVE,FALSE POSITIVE,,36.616669,237.4,8.62,1.68,0.2163,548.0,3.4,0
1996180,K02534.01,Kepler-1271 b,CONFIRMED,CANDIDATE,0.999,3.02558494,128.3,3.0008,1.62,0.0418,1484.0,23.8,1
5610698,K06603.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,4.132521615,156249.0,12.4949,93.1,0.0518,1628.0,440.0,0
6676725,K06755.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.428766771,92.2,3.9753,1.01,0.0256,1737.0,3.6,0
7045496,K01939.01,Kepler-1021 b,CONFIRMED,CANDIDATE,1.0,13.47472742,729.6,2.5995,1.96,0.1034,634.0,25.3,1
5202905,K01932.01,Kepler-340 c,CONFIRMED,CANDIDATE,0.944,22.8245144,322.7,6.617,3.36,0.177,946.0,15.9,1
2578017,K04629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.592562969,1546.4,3.0869,25.97,0.0133,1967.0,100.4,0
8557246,K07895.01,,FALSE POSITIVE,FALSE POSITIVE,0.041,246.87131,433.6,10.69,2.02,0.7793,302.0,6.9,0
8158324,K06981.01,,FALSE POSITIVE,FALSE POSITIVE,,593.19521,227.3,25.65,1.63,1.36,234.0,7.1,0
6606653,K01224.01,,FALSE POSITIVE,FALSE POSITIVE,0.285,2.698021895,6721.2,23.192,52.51,0.0406,1582.0,647.1,0
6768394,K02086.02,Kepler-60 c,CONFIRMED,CANDIDATE,0.972,8.91901228,180.6,4.141,1.84,0.0835,1023.0,29.6,1
9108085,K02470.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.17489806,74.8,4.599,1.08,0.033,1496.0,29.3,0
7703910,K04379.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.275511306,69.3,1.889,0.84,0.0229,1739.0,10.3,0
11463950,K07616.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.0551242,148.7,12.0,3.13,0.0606,2013.0,9.3,0
11460018,K00769.01,Kepler-671 b,CONFIRMED,CANDIDATE,1.0,4.280963604,750.8,2.875,2.3,0.0503,1012.0,61.8,1
7456001,K01517.01,Kepler-874 b,CONFIRMED,CANDIDATE,1.0,40.0686713,970.9,5.8875,3.1,0.2234,560.0,62.0,1
9834040,K01998.01,Kepler-1044 b,CONFIRMED,CANDIDATE,1.0,6.77408984,520.3,2.6215,2.5,0.0741,1058.0,33.6,1
9892471,K03584.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.268081087,71479.3,3.47103,50.31,0.0797,863.0,1320.5,0
10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,1.0,10.1171684,288.7,4.6677,3.07,0.1024,1163.0,50.6,1
10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,0.939,83.5781976,630.8,7.2487,6.63,0.4256,655.0,54.9,1
7910148,K03661.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.252082243,8290.5,2.7543,33.14,0.0459,1064.0,254.8,0
5350244,K02555.01,Kepler-1276 b,CONFIRMED,CANDIDATE,0.991,12.5722897,86.5,4.765,1.09,0.1072,886.0,12.4,1
12600735,K00548.01,Kepler-596 b,CONFIRMED,CANDIDATE,1.0,21.30020491,659.8,4.0852,2.99,0.156,725.0,58.1,1
10935310,K06083.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.128795314,154870.0,2.771,52.0,0.0482,1244.0,1041.8,0
5856571,K01839.01,Kepler-971 b,CONFIRMED,CANDIDATE,1.0,9.59068586,544.6,3.452,3.93,0.0827,1087.0,40.0,1
9153246,K05627.01,,FALSE POSITIVE,FALSE POSITIVE,,243.954706,291.7,2.562,1.35,0.7299,257.0,5.2,0
12406749,K01476.01,Kepler-1752 b,CONFIRMED,CANDIDATE,0.999,56.3587987,2559.6,6.927,5.04,0.2698,419.0,44.4,1
6205481,K03774.01,,FALSE POSITIVE,FALSE POSITIVE,,3.72277264,1114.6,15.869,22.78,0.0426,945.0,58.1,0
11014932,K01432.03,Kepler-299 b,CONFIRMED,CANDIDATE,0.999,2.92721119,170.2,2.545,1.29,0.0387,1258.0,18.0,1
3338674,K03796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.87337894,5444.0,9.1328,51.11,0.0292,2925.0,223.1,0
10736179,K04408.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.105095798,141.7,2.624,0.89,0.0197,1445.0,17.4,0
5695396,K00283.01,Kepler-131 b,CONFIRMED,CANDIDATE,0.976,16.09196369,415.8,2.8943,2.13,0.1238,718.0,84.9,1
6119923,K04552.01,,FALSE POSITIVE,FALSE POSITIVE,,134.4665,1032.0,5.27,2.48,0.4696,280.0,6.7,0
10604335,K01298.02,Kepler-283 c,CONFIRMED,CANDIDATE,0.0,92.7495777,1105.1,5.506,1.87,0.3378,240.0,18.0,1
10095512,K07286.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.008602107,120272.0,4.34296,56.15,0.0403,1343.0,502.0,0
11709124,K00435.04,Kepler-154 e,CONFIRMED,CANDIDATE,1.0,3.93276627,234.9,2.9403,1.5,0.047,1140.0,30.7,1
8560840,K01263.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.9734169,1414.4,13.262,24.1,0.1876,442.0,62.5,0
